
blueboxoffice  5.15.0-1054-realtime  #60-Ubuntu SMP PREEMPT_RT Tue Jan 16 21:01:01 UTC 2024  x86_64  2024/08/08

-------------------------- analysis date: 2024/02/15 --------------------------

18:00:48  cpu  %usr %nice %sys %irq %softirq  %steal %guest  %wait %idle  _cpu_
18:00:49  all    10     0   15    3        7       0      0      0  1565
            8     0     0    0    0        0       0      0      0   100
            9     0     0    0    0        0       0      0      0   100
           10     0     0    1    0        0       0      0      0    99
           11     0     0    1    1        2       0      0      0    96
           12     0     0    1    0        0       0      0      0    99
           13     1     0    0    0        0       0      0      0    99
           14     1     0    1    0        0       0      0      0    98
           15     0     0    0    0        0       0      0      0   100
18:01:11  all     7     0   10    3        7       0      0      1  1572
            0     0     0    0    0        0       0      0      1    99
            1     0     0    2    1        2       0      0      0    95
            2     0     0    0    1        0       0      0      0    99
            3     0     0    3    0        2       0      0      0    95
            4     1     0    0    0        0       0      0      0    99
            5     1     0    0    0        0       0      0      0    99
            6     1     0    0    0        0       0      0      0    99
            7     0     0    1    0        0       0      0      0    99
            8     1     0    0    0        0       0      0      0    99
            9     1     0    0    0        0       0      0      0    99
           10     0     0    0    0        0       0      0      0   100
           11     0     0    3    0        3       0      0      0    94
           12     0     0    0    0        0       0      0      0   100
           13     1     0    0    0        0       0      0      0    99
           14     0     0    1    0        0       0      0      0    99
           15     0     0    1    0        0       0      0      0    99
18:01:12  all     8     0   15    3        7       0      0      0  1567
            0     0     0    0    0        0       0      0      0   100
            1     0     0    3    0        2       0      0      0    95
            2     1     0    0    0        0       0      0      0    99
            3     0     0    4    1        3       0      0      0    92
            4     3     0    0    0        0       0      0      0    97
            5     0     0    0    0        0       0      0      0   100
            6     0     0    1    0        0       0      0      0    99
            7     0     0    0    0        0       0      0      0   100
            8     0     0    0    0        0       0      0      0   100
            9     1     0    0    0        0       0      0      0    99
           10     0     0    0    0        0       0      0      0   100
           11     1     0    3    1        2       0      0      0    93
           12     0     0    0    0        0       0      0      0   100
           13     1     0    0    0        0       0      0      0    99
           14     0     0    2    0        0       0      0      0    98
           15     2     0    0    0        0       0      0      0    98
18:01:13  all    10     0   14    3        7       0      0      1  1565
            0     1     0    0    0        0       0      0      0    99
            1     0     0    2    1        2       0      0      0    95
            2     0     0    0    0        0       0      0      0   100
            3     0     0    2    1        2       0      0      0    95
            4     2     0    1    0        0       0      0      0    97
            5     1     0    0    0        0       0      0      0    99
            6     3     0    1    0        0       0      0      0    96
            7     0     0    0    0        0       0      0      0   100
            8     1     0    0    0        0       0      0      0    99
            9     0     0    0    0        0       0      0      0   100
           10     0     0    0    0        0       0      0      0   100
           11     0     0    4    1        2       0      0      0    93
           12     0     0    1    0        0       0      0      0    99
           13     1     0    1    0        0       0      0      1    97
           14     0     0    2    0        0       0      0      0    98
           15     1     0    0    0        1       0      0      0    98
18:01:14  all     6     0   13    2        7       0      0      0  1572
            0     0     0    0    0        0       0      0      0   100
            1     0     0    2    1        2       0      0      0    95
            2     1     0    0    0        0       0      0      0    99
            3     0     0    4    1        2       0      0      0    93
            4     1     0    0    0        0       0      0      0    99
            5     0     0    0    0        0       0      0      0   100
            6     1     0    0    0        0       0      0      0    99
            7     1     0    0    0        0       0      0      0    99
            8     0     0    0    0        0       0      0      0   100
            9     0     0    0    0        0       0      0      0   100
           10     1     0    1    0        0       0      0      0    98
           11     0     0    3    1        3       0      0      0    93
           12     0     0    0    0        0       0      0      0   100
           13     0     0    0    0        0       0      0      0   100
           14     1     0    0    0        0       0      0      0    99
           15     0     0    1    0        0       0      0      0    99
18:01:15  all    11     0   18    3        7       0      0      2  1559
            0     2     0    2    0        0       0      0      0    96
            1     0     0    3    0        2       0      0      0    95
            2     1     0    1    0        0       0      0      0    98
            3     0     0    4    0        3       0      0      0    93
            4     0     0    0    0        0       0      0      0   100
            5     1     0    0    0        0       0      0      0    99
            6     0     0    0    0        0       0      0      0   100
            7     1     0    1    0        0       0      0      0    98
            8     0     0    0    0        0       0      0      0   100
            9     0     0    1    0        0       0      0      0    99
           10     2     0    0    0        0       0      0      0    98
           11     0     0    3    0        2       0      0      0    95
           12     1     0    0    0        0       0      0      0    99
           13     2     0    0    0        0       0      0      2    96
           14     1     0    2    0        0       0      0      0    97
           15     1     0    0    0        0       0      0      0    99
18:01:16  all     7     0   14    3        8       0      0      0  1568
            0     0     0    0    0        0       0      0      0   100
            1     0     0    4    1        2       0      0      0    93
            2     0     0    0    0        0       0      0      0   100
            3     0     0    3    1        2       0      0      0    94
            4     0     0    0    0        0       0      0      0   100
            5     2     0    0    0        0       0      0      0    98
            6     0     0    0    0        1       0      0      0    99
            7     1     0    1    0        0       0      0      0    98
            8     1     0    2    0        0       0      0      0    97
            9     1     0    0    0        0       0      0      0    99
           10     0     0    2    0        0       0      0      0    98
           11     0     0    3    1        3       0      0      0    93
           12     1     0    0    0        0       0      0      0    99
           13     1     0    1    0        0       0      0      0    98
           14     0     0    0    0        0       0      0      0   100
           15     0     0    0    0        0       0      0      0   100
18:01:17  all     4     0   13    3        7       0      0      0  1573
            0     0     0    0    0        0       0      0      1    99
            1     0     0    3    0        2       0      0      0    95
            2     0     0    0    0        0       0      0      0   100
            3     0     0    2    1        3       0      0      0    94
            4     1     0    0    0        0       0      0      0    99
            5     0     0    1    0        0       0      0      0    99
            6     1     0    0    0        0       0      0      0    99
            7     0     0    1    0        0       0      0      0    99
            8     1     0    0    0        0       0      0      0    99
            9     0     0    0    1        1       0      0      0    98
           10     0     0    0    0        0       0      0      0   100
           11     0     0    4    1        2       0      0      0    93
           12     2     0    1    0        0       0      0      0    97
           13     1     0    0    0        0       0      0      0    99
           14     0     0    0    1        1       0      0      0    98
           15     0     0    0    0        0       0      0      0   100
18:01:18  all    13     0   12    2        7       0      0      1  1565
            0     0     0    0    0        0       0      0      0   100
            1     0     0    2    1        2       0      0      0    95
            2     0     0    1    0        0       0      0      0    99
            3     1     0    3    1        2       0      0      0    93
            4     0     0    0    0        0       0      0      0   100
            5     0     0    0    0        0       0      0      0   100
            6     2     0    1    0        0       0      0      0    97
            7     1     0    1    0        0       0      0      0    98
            8     3     0    3    1        0       0      0      0    93
            9     1     0    1    0        0       0      0      0    98
           10     1     0    0    0        0       0      0      0    99
           11     0     0    1    1        2       0      0      0    96
           12     1     0    0    0        0       0      0      0    99
           13     2     0    0    0        0       0      0      0    98
           14     0     0    0    0        0       0      0      0   100
           15     0     0    0    0        0       0      0      0   100
18:01:19  all     9     0   14    3        8       0      0      0  1566
            0     1     0    1    0        0       0      0      0    98
            1     1     0    3    1        2       0      0      0    93
            2     1     0    0    0        0       0      0      0    99
            3     0     0    4    0        2       0      0      0    94
            4     0     0    1    0        1       0      0      0    98
            5     1     0    0    0        0       0      0      0    99
            6     1     0    0    0        0       0      0      0    99
            7     1     0    0    0        0       0      0      0    99
            8     0     0    1    0        0       0      0      0    99
            9     1     0    0    0        0       0      0      0    99
           10     0     0    0    0        0       0      0      0   100
           11     0     0    3    0        3       0      0      0    94
           12     1     0    1    0        0       0      0      0    98
           13     0     0    0    0        0       0      0      0   100
           14     1     0    0    0        0       0      0      0    99
           15     0     0    0    0        0       0      0      0   100
18:01:20  all     8     0   11    3        7       0      0      0  1571
            0     0     0    0    0        0       0      0      0   100
            1     0     0    2    0        2       0      0      0    96
            2     1     0    0    0        1       0      0      0    98
            3     0     0    2    1        3       0      0      0    94
            4     1     0    0    0        0       0      0      0    99
            5     0     0    0    0        0       0      0      0   100
            6     1     0    0    0        0       0      0      0    99
            7     2     0    1    0        0       0      0      0    97
            8     0     0    1    0        0       0      0      0    99
            9     0     0    1    0        0       0      0      0    99
           10     0     0    0    0        0       0      0      0   100
           11     0     0    4    1        2       0      0      0    93
           12     0     0    0    0        0       0      0      0   100
           13     1     0    0    0        0       0      0      0    99
           14     0     0    0    0        0       0      0      0   100
           15     1     0    1    0        0       0      0      0    98
18:01:21  all    23     0   26    3        8       0      0      0  1540
            0     1     0    0    0        0       0      0      0    99
            1     1     0    3    1        2       0      0      0    93
            2     0     0    1    0        0       0      0      0    99
            3     0     0    2    1        2       0      0      0    95
            4     2     0    1    0        0       0      0      0    97
            5     7     0    1    0        0       0      0      0    92
            6     1     0    1    0        0       0      0      0    98
            7     1     0    0    0        0       0      0      0    99
            8     0     0    0    0        0       0      0      0   100
            9     0     0    3    0        0       0      0      0    97
           10     4     0    3    0        0       0      0      0    93
           11     2     0    5    1        3       0      0      0    89
           12     0     0    2    0        0       0      0      0    98
           13     0     0    1    0        0       0      0      0    99
           14     2     0    1    0        0       0      0      0    97
           15     1     0    2    0        0       0      0      0    97
18:01:22  all     7     0   13    3        8       0      0      0  1569
            0     0     0    1    0        0       0      0      0    99
            1     0     0    2    1        2       0      0      0    95
            2     0     0    0    0        0       0      0      0   100
            3     1     0    3    1        3       0      0      0    92
            4     1     0    0    0        0       0      0      0    99
            5     0     0    1    0        0       0      0      0    99
            6     1     0    1    0        0       0      0      0    98
            7     0     0    0    0        0       0      0      0   100
            8     0     0    0    0        0       0      0      0   100
            9     1     0    0    0        0       0      0      0    99
           10     2     0    0    1        0       0      0      0    97
           11     0     0    3    1        2       0      0      0    94
           12     0     0    0    0        1       0      0      0    99
           13     0     0    0    0        0       0      0      0   100
           14     2     0    1    0        0       0      0      0    97
           15     0     0    0    0        0       0      0      0   100
18:01:23  all    10     0   11    3        7       0      0      1  1568
            0     0     0    0    0        0       0      0      1    99
            1     0     0    1    0        2       0      0      0    97
            2     1     0    1    0        0       0      0      0    98
            3     0     0    3    1        3       0      0      0    93
            4     0     0    0    0        0       0      0      0   100
            5     2     0    1    1        0       0      0      0    96
            6     0     0    0    0        0       0      0      0   100
            7     1     0    0    0        0       0      0      0    99
            8     0     0    0    0        0       0      0      0   100
            9     0     0    0    0        0       0      0      0   100
           10     1     0    1    0        0       0      0      0    98
           11     2     0    4    1        3       0      0      0    90
           12     0     0    0    0        0       0      0      0   100
           13     1     0    1    0        0       0      0      0    98
           14     0     0    0    0        0       0      0      0   100
           15     1     0    0    0        0       0      0      0    99
18:01:24  all     7     0   16    2        8       0      0      1  1566
            0     1     0    1    0        0       0      0      0    98
            1     0     0    2    1        2       0      0      0    95
            2     0     0    0    0        0       0      0      0   100
            3     0     0    5    0        2       0      0      0    93
            4     1     0    1    1        0       0      0      0    97
            5     0     0    1    0        0       0      0      0    99
            6     1     0    0    1        0       0      0      0    98
            7     1     0    0    0        0       0      0      0    99
            8     0     0    1    0        0       0      0      1    98
            9     0     0    0    0        0       0      0      0   100
           10     1     0    0    0        0       0      0      0    99
           11     0     0    4    0        2       0      0      0    94
           12     1     0    0    0        0       0      0      0    99
           13     1     0    0    0        0       0      0      0    99
           14     0     0    0    0        0       0      0      0   100
           15     0     0    2    0        0       0      0      0    98
18:01:25  all     9     0    9    3        7       0      0      0  1572
            0     1     0    0    1        0       0      0      0    98
            1     1     0    2    1        2       0      0      0    94
            2     1     0    0    0        0       0      0      0    99
            3     0     0    2    1        2       0      0      0    95
            4     2     0    0    0        0       0      0      0    98
