
blueboxoffice  5.15.0-1054-realtime  #60-Ubuntu SMP PREEMPT_RT Tue Jan 16 21:01:01 UTC 2024  x86_64  2024/02/19

-------------------------- analysis date: 2024/02/15 --------------------------

18:00:48  clones/s pexit/s  curproc curzomb    thrrun thrslpi thrslpu _procthr_
18:04:04     59.00    0.00       47       0         9     531       0
18:04:05     67.00    0.00       47       0        13     527       0
18:04:06     58.00    0.00       47       0        11     529       0
18:04:07     58.00    0.00       47       0        12     528       0
18:04:08     59.00    0.00       47       0        10     530       0
18:04:09     59.00    0.00       47       0        12     528       0
18:04:10     59.00    0.00       47       0        10     531       0
18:04:11     58.00    0.00       47       0        12     528       0
18:04:12     59.00    0.00       47       0        10     530       0
18:04:13     59.00    0.00       47       0        12     528       0
18:04:14     61.00    0.00       47       0         9     531       0
18:04:15     58.00    0.00       47       0        10     530       0
18:04:16     60.00    0.00       47       0         7     533       0
18:04:17     60.00    0.00       47       0        10     530       1
18:04:18     60.00    0.00       47       0        12     528       0
18:04:19     60.00    0.00       47       0         8     532       0
18:04:20     60.00    0.00       47       0         8     532       0
18:04:21     59.00    0.00       47       0         8     532       0
18:04:22     60.00    0.00       47       0         7     533       0
18:04:23     60.00    0.00       47       0         7     534       0
18:04:24     59.00    0.00       47       0        12     528       0
18:04:25     57.00    0.00       47       0        10     530       0
18:04:26     59.00    0.00       47       0         9     531       0
18:04:27     59.00    0.00       47       0         9     531       0
18:04:28     59.00    0.00       47       0         4     536       0
18:04:29     59.00    0.00       47       0        12     528       0
18:04:30     60.00    0.00       47       0        14     526       0
18:04:31     59.00    0.00       47       0         6     534       0
18:04:32     60.00    0.00       47       0         8     532       0
18:04:33     61.00    0.00       47       0         9     531       0
18:04:34     64.00    0.00       47       0         9     531       0
18:04:35     79.00    0.00       47       0         9     532       0
18:04:36     69.00    0.00       47       0        10     530       0
18:04:37     59.00    0.00       47       0         9     531       0
18:04:38     60.00    0.00       47       0         9     532       0
18:04:39     60.00    0.00       47       0         7     533       0
18:04:40     59.00    0.00       47       0        11     529       0
18:04:41     60.00    0.00       47       0        13     527       0
18:04:42     60.00    0.00       47       0         7     533       0
18:04:43     60.00    0.00       47       0         7     533       0
18:04:44     59.00    0.00       47       0        10     530       0
18:04:45     59.00    0.00       47       0         8     532       0
18:04:46     59.00    0.00       47       0         9     531       0
18:04:47     59.00    0.00       47       0        12     528       0
18:04:48     58.00    0.00       47       0        12     528       0
18:04:49     58.00    0.00       47       0        10     530       0
18:04:50     60.00    0.00       47       0        13     527       0
18:04:51     60.00    0.00       47       0        14     526       0
18:04:52     60.00    0.00       47       0         8     532       0
18:04:53     60.00    0.00       47       0        11     529       0
18:04:54     59.00    0.00       47       0        10     531       0
18:04:55     60.00    0.00       47       0         8     532       0
18:04:56     59.00    0.00       47       0         9     531       0
18:04:57     59.00    0.00       47       0        10     530       0
18:04:58     59.00    0.00       47       0        10     530       0
18:04:59     60.00    0.00       47       0         8     531       1
18:05:00     60.00    0.00       47       0        11     529       0
18:05:01     60.00    0.00       47       0        12     528       0
18:05:02     62.00    0.00       47       0         8     532       0
18:05:03     60.00    0.00       47       0         9     531       0
18:05:04     59.00    0.00       47       0        11     530       0
18:05:05     68.00    0.00       47       0        12     529       0
18:05:06     60.00    0.00       47       0         9     531       0
18:05:07     60.00    0.00       47       0         8     532       0
18:05:08     60.00    0.00       47       0        13     527       0
18:05:09     60.00    0.00       47       0        10     530       0
18:05:10     59.00    0.00       47       0        10     530       0
18:05:11     60.00    0.00       47       0         9     531       0
18:05:12     59.00    0.00       47       0         5     535       0
18:05:13     70.00    0.00       47       0         7     532       1
18:05:14     67.00    0.00       47       0        13     527       0
18:05:15     64.00    0.00       47       0        10     530       0
18:05:16     63.00    0.00       47       0        10     531       0
18:05:17     60.00    0.00       47       0         8     532       0
18:05:18     64.00    0.00       47       0         9     531       0
18:05:19     60.00    0.00       47       0        10     530       0
18:05:20     59.00    0.00       47       0        14     526       0
18:05:21     61.00    0.00       47       0         8     532       0
18:05:22     60.00    0.00       47       0         7     533       0
18:05:23     59.00    0.00       47       0        13     527       0
18:05:24     60.00    0.00       47       0        12     528       0
18:05:25     59.00    0.00       47       0         8     532       0
18:05:26     59.00    0.00       47       0        10     530       0
18:05:27     60.00    0.00       47       0        10     530       0
18:05:28     60.00    0.00       47       0         9     531       0
18:05:29     60.00    0.00       47       0        13     527       0
18:05:30     58.00    0.00       47       0        12     528       0
18:05:31     58.00    0.00       47       0         7     533       0
18:05:32     60.00    0.00       47       0        10     530       0
18:05:33     75.00    0.00       48       0        27     538       0
18:05:34     68.00    0.00       48       0         8     557       0
18:05:35     66.00    1.00       47       0        13     527       0
18:05:36     61.00    0.00       47       0        12     528       0
18:05:37     60.00    0.00       47       0         8     532       0
18:05:38     60.00    0.00       47       0        10     530       0
18:05:39     59.00    0.00       47       0         9     531       0
18:05:40     59.00    0.00       47       0        11     529       0
18:05:41     60.00    0.00       47       0         9     531       0
18:05:42     59.00    0.00       47       0        18     522       0
18:05:43     61.00    0.00       47       0        11     529       0
18:05:44     62.00    0.00       47       0        11     529       0
18:05:45     67.00    0.00       47       0         9     531       0
18:05:46     60.00    0.00       47       0         7     533       0
